"x" "y" "layer.1" "layer.2" "layer.3" "layer.4" "layer.5" "layer.6" "layer.7" "reino" "ids"
"2999" 89 17 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3067
"3000" 91 17 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3068
"3001" 93 17 20748.2671 311.0199364 -4.588028847 0.751999455 0.420172306 -0.347006073 43 "13" 3069
"3002" 97 17 19268.21053 312.4537849 -4.759611255 0.869126675 0.419895683 -0.359624561 40 "13" 3071
"3003" 119 17 20225.99819 376.8350241 -1.068265802 0.776469286 0.478545993 1.594409316 61 "13" 3078
"3004" 121 17 21151.34902 380.6634298 -1.402277753 0.764049038 0.477828899 1.608833113 61 "13" 3079
"3005" 123 17 21241.97928 385.055897 -1.644650022 0.723120193 0.483580497 1.676590002 60 "13" 3080
"3006" 143 17 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "13" 3090
"3007" 145 17 19037.48142 319.233598 -3.707086321 0.810762121 0.593368595 0.477158288 17 "13" 3091
"3008" 147 17 19037.48142 319.233598 -3.707086321 0.810762121 0.593368595 0.477158288 17 "13" 3092
"3009" 149 17 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "13" 3093
"3010" 151 17 18755.10265 327.0525842 -2.975721018 0.746627634 0.535043343 -0.019286052 15 "13" 3094
"3011" 153 17 18755.10265 327.0525842 -2.975721018 0.746627634 0.535043343 -0.019286052 15 "13" 3095
"3012" 155 17 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "13" 3096
"3013" 51 15 19123.3458 301.4832156 -4.131961307 0.758361263 0.512483657 1.576867128 39 "13" 3195
"3014" 53 15 18822.09746 305.1093888 -3.971648217 0.75515614 0.523092168 1.712413571 38 "13" 3196
"3015" 55 15 16366.71563 352.159363 -1.861070416 0.71886751 0.602087091 1.265394899 18 "13" 3197
"3016" 67 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3203
"3017" 69 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3204
"3018" 71 15 19877.72358 372.3466099 -1.450155978 0.670034221 0.58332038 1.405184769 20 "13" 3205
"3019" 73 15 21421.5209 314.4039763 -3.367498594 0.858299123 0.431559262 0.300358578 52 "13" 3206
"3020" 81 15 19633.33286 300.0842157 -5.530017006 0.868784128 0.417439526 -0.63387846 47 "13" 3208
"3021" 83 15 19633.33286 300.0842157 -5.530017006 0.868784128 0.417439526 -0.63387846 47 "13" 3209
"3022" 85 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3210
"3023" 87 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3211
"3024" 89 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3212
"3025" 91 15 14949.51321 341.9015893 -2.548287935 0.697513736 0.606899349 0.827392948 17 "13" 3213
"3026" 93 15 17515.9084 301.8355646 -4.978219378 0.839811406 0.444722561 -0.036758072 48 "13" 3214
"3027" 95 15 18057.49962 299.9195715 -5.111770414 0.855361513 0.441427901 -0.543425607 47 "13" 3215
"3028" 97 15 19495.64889 306.9320752 -5.035513316 0.870609035 0.414994746 -0.542551505 42 "13" 3216
"3029" 115 15 15785.44196 331.5779439 -3.35612997 0.716871192 0.525283133 0.438120075 19 "13" 3220
"3030" 117 15 19534.17952 328.7306551 -3.135112364 0.805080496 0.600105621 1.449234936 24 "13" 3221
"3031" 119 15 20622.85408 374.2931314 -0.749912967 0.737909222 0.472455785 1.5292191 62 "13" 3222
"3032" 123 15 21256.31123 389.1212506 -1.513717258 0.702870704 0.477140196 1.579816658 61 "13" 3223
"3033" 143 15 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "13" 3233
"3034" 145 15 19311.99467 314.9033899 -4.043635966 0.800805132 0.592667358 0.403723769 19 "13" 3234
"3035" 147 15 19311.99467 314.9033899 -4.043635966 0.800805132 0.592667358 0.403723769 19 "13" 3235
"3036" 149 15 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "13" 3236
"3037" 151 15 18908.86611 327.1916579 -2.691392496 0.727441016 0.54638834 -0.526475379 14 "13" 3237
"3038" 153 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3238
"3039" 155 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3239
"3040" 157 15 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3240
"3041" 47 13 20504.59904 332.4223227 -2.562740259 0.789711639 0.592778519 2.677228902 36 "13" 3336
"3042" 49 13 21936.13158 340.0179949 -2.298984259 0.819526446 0.551700078 2.269702758 42 "13" 3337
"3043" 51 13 18842.86041 330.8918138 -2.465138123 0.778124483 0.517742262 1.809499469 46 "13" 3338
"3044" 53 13 18805.96778 318.0132595 -3.239865663 0.818190433 0.543219239 2.146061198 43 "13" 3339
"3045" 55 13 17624.71191 316.8943255 -3.537721087 0.819661725 0.55493968 2.13417693 40 "13" 3340
"3046" 71 13 20684.30226 306.9430048 -2.760576619 0.809558937 0.486373799 0.257817968 38 "13" 3348
"3047" 73 13 21421.5209 314.4039763 -3.367498594 0.858299123 0.431559262 0.300358578 52 "13" 3349
"3048" 81 13 19624.89584 300.1058448 -5.392386778 0.868410719 0.436631832 -0.322873747 47 "13" 3351
"3049" 83 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3352
"3050" 85 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3353
"3051" 87 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3354
"3052" 89 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3355
"3053" 91 13 15321.0316 308.8494272 -3.82743673 0.776223037 0.547561315 0.083452008 28 "13" 3356
"3054" 93 13 15636.07342 300.1057321 -4.259887198 0.772865389 0.546754991 0.520983397 32 "13" 3357
"3055" 95 13 16565.4551 293.9894862 -4.51281521 0.796126274 0.533167919 -0.314558021 32 "13" 3358
"3056" 97 13 19207.91858 306.6214809 -4.89832703 0.877569599 0.424979472 -0.501618533 39 "13" 3359
"3057" 101 13 20112.75774 302.946599 -5.544011311 0.862011247 0.41249269 -0.539103382 45 "13" 3361
"3058" 109 13 20304.79286 352.2347764 -3.011925496 0.829890149 0.473320079 1.2897395 51 "13" 3363
"3059" 111 13 20304.79286 352.2347764 -3.011925496 0.829890149 0.473320079 1.2897395 51 "13" 3364
"3060" 113 13 19425.69361 345.4578302 -2.889982102 0.718663229 0.58781478 1.200409287 20 "13" 3365
"3061" 115 13 17064.16269 325.1000896 -3.177620581 0.702896852 0.56507808 0.994489305 19 "13" 3366
"3062" 117 13 17064.16269 325.1000896 -3.177620581 0.702896852 0.56507808 0.994489305 19 "13" 3367
"3063" 119 13 20810.6761 366.3098641 -1.66007382 0.773820066 0.4840458 1.669709697 60 "13" 3368
"3064" 121 13 21000.98526 371.4825636 -1.315926306 0.735733801 0.477129224 1.574370396 61 "13" 3369
"3065" 141 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3378
"3066" 143 13 20380.89252 315.9819925 -4.159747116 0.795034689 0.575705548 0.101883778 18 "13" 3379
"3067" 145 13 20380.89252 315.9819925 -4.159747116 0.795034689 0.575705548 0.101883778 18 "13" 3380
"3068" 147 13 20380.89252 315.9819925 -4.159747116 0.795034689 0.575705548 0.101883778 18 "13" 3381
"3069" 149 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3382
"3070" 151 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3383
"3071" 153 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3384
"3072" 155 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3385
"3073" 157 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3386
"3074" 159 13 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3387
"3075" 161 13 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3388
"3076" 51 11 19211.95574 327.6258305 -2.659814517 0.780646584 0.509718441 1.709319289 47 "13" 3484
"3077" 53 11 18988.43545 316.6422047 -3.715334589 0.832323664 0.515838367 1.589629377 44 "13" 3485
"3078" 55 11 18676.11776 316.6787886 -3.638184258 0.82470833 0.534389473 1.586149004 38 "13" 3486
"3079" 71 11 20684.30226 306.9430048 -2.760576619 0.809558937 0.486373799 0.257817968 38 "13" 3494
"3080" 73 11 21050.70411 299.9268724 -2.985020305 0.81527511 0.468633744 0.02459241 40 "13" 3495
"3081" 75 11 21007.42227 320.0385222 -3.674958204 0.865217882 0.434809494 0.467637623 54 "13" 3496
"3082" 81 11 20232.58877 313.3002161 -4.865900717 0.858920911 0.449649593 0.118914601 50 "13" 3499
"3083" 83 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3500
"3084" 85 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3501
"3085" 87 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3502
"3086" 89 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3503
"3087" 91 11 15321.0316 308.8494272 -3.82743673 0.776223037 0.547561315 0.083452008 28 "13" 3504
"3088" 93 11 14764.54568 310.3079848 -3.737494605 0.781571254 0.564083027 0.481449394 29 "13" 3505
"3089" 95 11 15533.18742 307.8248987 -3.854040044 0.811918964 0.561894023 -0.228308318 28 "13" 3506
"3090" 97 11 19360.36364 312.0430213 -5.032771213 0.868448816 0.426558397 -0.575431832 40 "13" 3507
"3091" 101 11 20006.21996 300.9361059 -5.619771129 0.864319473 0.423276864 -0.594262871 46 "13" 3509
"3092" 103 11 19860.56439 315.855363 -4.471581799 0.873229341 0.453932514 0.193368427 49 "13" 3510
"3093" 109 11 19344.90591 350.7904964 -2.965845099 0.823611323 0.507434317 1.680571849 47 "13" 3513
"3094" 111 11 19344.90591 350.7904964 -2.965845099 0.823611323 0.507434317 1.680571849 47 "13" 3514
"3095" 113 11 19699.10665 328.2397663 -3.225446378 0.756928754 0.59578981 1.469796195 24 "13" 3515
"3096" 115 11 17155.15371 309.8055209 -3.523106956 0.745509754 0.578466832 1.246501048 23 "13" 3516
"3097" 117 11 18846.65735 360.1670999 -3.044027222 0.821249298 0.550431952 1.826628428 37 "13" 3517
"3098" 119 11 18603.8258 359.9217894 -1.899548003 0.823571648 0.49761725 1.539254141 50 "13" 3518
"3099" 121 11 20697.55627 360.4781859 -1.90015232 0.760508687 0.48334092 1.81678026 57 "13" 3519
"3100" 141 11 19756.31094 334.0169719 -3.657858194 0.753561418 0.519985102 0.205899451 18 "13" 3528
"3101" 143 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3529
"3102" 145 11 20035.70514 328.0527779 -3.331398912 0.728605787 0.539363073 -0.002528767 15 "13" 3530
"3103" 147 11 19677.51516 331.5732489 -3.035360546 0.733380526 0.512472752 -0.327623485 14 "13" 3531
"3104" 149 11 19677.51516 331.5732489 -3.035360546 0.733380526 0.512472752 -0.327623485 14 "13" 3532
"3105" 151 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3533
"3106" 153 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3534
"3107" 155 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3535
"3108" 157 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3536
"3109" 159 11 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3537
"3110" 161 11 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3538
"3111" 163 11 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3539
"3112" 51 9 20369.52472 318.6940022 -3.554210626 0.823185805 0.513046952 1.368059643 40 "13" 3625
"3113" 53 9 20369.52472 318.6940022 -3.554210626 0.823185805 0.513046952 1.368059643 40 "13" 3626
"3114" 71 9 18685.83028 294.1215212 -3.337701058 0.837291198 0.488624919 0.322239932 37 "13" 3635
"3115" 73 9 21498.95827 332.0080022 -2.704421027 0.723569215 0.493524763 0.783931343 42 "13" 3636
"3116" 75 9 21699.38857 324.5403222 -3.418034161 0.824767887 0.431290853 0.534675461 57 "13" 3637
"3117" 79 9 20813.99358 319.2583048 -4.22809805 0.798377746 0.44567524 0.133035388 54 "13" 3639
"3118" 81 9 20747.01962 323.519811 -4.077364424 0.80642406 0.459022152 0.299786518 52 "13" 3640
"3119" 83 9 18940.99548 305.9937748 -4.834256608 0.867466104 0.46304514 0.138576501 42 "13" 3641
"3120" 85 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3642
"3121" 89 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3644
"3122" 91 9 16504.31793 308.4626579 -3.998170153 0.802566203 0.556372794 -0.457912238 26 "13" 3645
"3123" 93 9 16504.31793 308.4626579 -3.998170153 0.802566203 0.556372794 -0.457912238 26 "13" 3646
"3124" 95 9 17567.18387 301.6839882 -4.343481396 0.832236282 0.563837361 -0.026889506 26 "13" 3647
"3125" 97 9 19320.63447 317.1795151 -5.065102941 0.869182059 0.440366806 -0.34757617 41 "13" 3648
"3126" 99 9 19684.08402 298.5986242 -5.683854464 0.871638466 0.42159276 -0.499267716 49 "13" 3649
"3127" 101 9 19971.51268 306.5589405 -5.259097552 0.858911982 0.433675768 -0.351694441 47 "13" 3650
"3128" 103 9 19838.41009 311.6222875 -4.334989771 0.864825431 0.453384328 0.256150537 48 "13" 3651
"3129" 105 9 20056.58814 326.1696802 -3.588106531 0.846806146 0.475518756 1.19363666 52 "13" 3652
"3130" 107 9 18661.55506 342.2632231 -2.730767525 0.836021854 0.508580102 1.465302652 46 "13" 3653
"3131" 109 9 18284.10617 347.6253689 -2.531460358 0.83113316 0.510894908 1.648119532 44 "13" 3654
"3132" 111 9 19901.92276 337.4783482 -3.094305277 0.724861647 0.594554979 1.185804582 22 "13" 3655
"3133" 113 9 21012.30546 325.1605939 -3.54495911 0.807074731 0.595647351 0.728109612 23 "13" 3656
"3134" 115 9 20473.2943 322.8254113 -3.41729894 0.823783818 0.585228435 0.555920596 24 "13" 3657
"3135" 117 9 21248.2002 339.5442196 -4.064140869 0.805713399 0.482515676 0.880303739 42 "13" 3658
"3136" 119 9 21406.82288 353.6276484 -2.305953436 0.799426995 0.47646614 1.247546389 53 "13" 3659
"3137" 121 9 21044.09468 365.9790851 -1.962934357 0.725656746 0.476651598 1.734182661 58 "13" 3660
"3138" 141 9 19756.31094 334.0169719 -3.657858194 0.753561418 0.519985102 0.205899451 18 "13" 3670
"3139" 143 9 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3671
"3140" 145 9 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3672
"3141" 147 9 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3673
"3142" 149 9 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3674
"3143" 151 9 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3675
"3144" 153 9 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3676
"3145" 155 9 19677.51516 331.5732489 -3.035360546 0.733380526 0.512472752 -0.327623485 14 "13" 3677
"3146" 157 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3678
"3147" 159 9 19677.51516 331.5732489 -3.035360546 0.733380526 0.512472752 -0.327623485 14 "13" 3679
"3148" 161 9 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3680
"3149" 163 9 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3681
"3150" 165 9 18395.5093 333.3349327 -3.708593828 0.797334595 0.590137046 1.360585699 19 "13" 3682
"3151" 167 9 18395.5093 333.3349327 -3.708593828 0.797334595 0.590137046 1.360585699 19 "13" 3683
"3152" 51 7 19972.01778 322.4938215 -3.344464274 0.835087741 0.519894932 1.473272083 39 "13" 3771
"3153" 71 7 19641.42065 345.9702561 -3.677900895 0.841361389 0.529535841 0.204301274 26 "13" 3781
"3154" 73 7 22276.46131 332.8384233 -3.89875289 0.785156444 0.514753156 0.508521103 34 "13" 3782
"3155" 75 7 20310.52174 341.5090812 -3.034643811 0.722407961 0.563430567 1.820119347 34 "13" 3783
"3156" 77 7 20210.48136 318.1092646 -3.860922187 0.824443466 0.445739555 0.870140025 57 "13" 3784
"3157" 79 7 21434.06806 328.463272 -3.959842978 0.79502965 0.451642878 0.270813946 52 "13" 3785
"3158" 81 7 19140.47871 314.5219724 -4.607243803 0.811735605 0.470552944 0.444482861 50 "13" 3786
"3159" 83 7 20132.60008 315.6655324 -4.621861119 0.840842068 0.472094734 0.23673149 45 "13" 3787
"3160" 85 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3788
"3161" 91 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3791
"3162" 93 7 16838.07212 313.5006419 -3.835363988 0.842678145 0.589593921 -0.007877429 23 "13" 3792
"3163" 95 7 18278.71408 315.568511 -4.966043245 0.841883106 0.473129215 0.244149241 42 "13" 3793
"3164" 97 7 19791.88409 311.1438189 -5.244916222 0.873634292 0.424731264 -0.576085517 43 "13" 3794
"3165" 99 7 19477.39651 314.3368081 -5.08196039 0.871973818 0.432711257 -0.459823109 42 "13" 3795
"3166" 101 7 19934.79082 299.8464226 -5.622735923 0.870001532 0.428567687 -0.418694127 48 "13" 3796
"3167" 103 7 19865.44496 315.8456101 -4.494097805 0.873267566 0.453932544 0.202750085 49 "13" 3797
"3168" 105 7 20212.96685 327.7445788 -3.597322958 0.844946623 0.468270848 0.977771406 51 "13" 3798
"3169" 107 7 19141.44928 336.7629336 -2.996049066 0.839712794 0.49179728 1.297895141 48 "13" 3799
"3170" 109 7 19198.59854 353.1409975 -1.884872123 0.829755719 0.546554813 2.056699344 44 "13" 3800
"3171" 111 7 20755.41629 330.3171228 -3.40309411 0.753676265 0.585839805 0.287670359 22 "13" 3801
"3172" 113 7 20545.8747 322.3703679 -3.555996966 0.731216655 0.55736815 0.658722557 25 "13" 3802
"3173" 115 7 21887.34104 315.8412502 -4.436828789 0.849750181 0.447556958 0.441654785 50 "13" 3803
"3174" 117 7 22429.94905 340.6955093 -3.950453808 0.851265701 0.470154754 1.179153111 53 "13" 3804
"3175" 119 7 22812.57511 345.9678371 -3.934475067 0.809209816 0.448958402 0.748700217 52 "13" 3805
"3176" 121 7 21506.60428 361.5601713 -2.259833182 0.762055785 0.466605738 1.479980369 57 "13" 3806
"3177" 141 7 19677.51516 331.5732489 -3.035360546 0.733380526 0.512472752 -0.327623485 14 "13" 3816
"3178" 143 7 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3817
"3179" 145 7 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3818
"3180" 147 7 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3819
"3181" 149 7 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3820
"3182" 151 7 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3821
"3183" 153 7 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3822
"3184" 155 7 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3823
"3185" 157 7 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3824
"3186" 159 7 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3825
"3187" 161 7 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3826
"3188" 163 7 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3827
"3189" 165 7 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3828
"3190" 167 7 18478.18645 341.8887005 -3.894396411 0.791911133 0.610831802 1.56518641 20 "13" 3829
"3191" 169 7 18478.18645 341.8887005 -3.894396411 0.791911133 0.610831802 1.56518641 20 "13" 3830
"3192" 171 7 18478.18645 341.8887005 -3.894396411 0.791911133 0.610831802 1.56518641 20 "13" 3831
"3193" 173 7 18478.18645 341.8887005 -3.894396411 0.791911133 0.610831802 1.56518641 20 "13" 3832
"3194" 49 5 20797.90319 320.8651526 -3.605308504 0.822984571 0.529533168 1.576227577 38 "13" 3923
"3195" 71 5 20945.77046 367.3981755 -3.421077256 0.742592795 0.57929865 0.945340265 18 "13" 3934
"3196" 73 5 19094.88793 350.6435455 -3.496620008 0.836889973 0.542571345 0.365031514 25 "13" 3935
"3197" 75 5 19094.88793 350.6435455 -3.496620008 0.836889973 0.542571345 0.365031514 25 "13" 3936
"3198" 77 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3937
"3199" 79 5 19465.83528 315.7313921 -4.717579979 0.845489061 0.468353072 0.309664887 48 "13" 3938
"3200" 81 5 19485.18979 315.6890476 -4.777356388 0.845489061 0.468353072 0.298840607 48 "13" 3939
"3201" 83 5 19848.69802 318.8139216 -4.520881799 0.837889765 0.479967298 0.347737197 44 "13" 3940
"3202" 93 5 18004.59868 309.4472812 -4.204146662 0.848627704 0.570622466 -0.208197519 22 "13" 3945
"3203" 95 5 19514.18547 307.3073534 -5.68004058 0.85018346 0.445369504 -0.203806022 43 "13" 3946
"3204" 97 5 19624.50344 313.9845787 -5.292843684 0.872094087 0.433458108 -0.477501436 42 "13" 3947
"3205" 99 5 19325.21888 317.1481243 -5.060195265 0.870677641 0.441121781 -0.37082838 41 "13" 3948
"3206" 101 5 19325.21888 317.1481243 -5.060195265 0.870677641 0.441121781 -0.37082838 41 "13" 3949
"3207" 103 5 20680.07643 305.9169768 -4.761326862 0.872825287 0.458678542 0.137519023 46 "13" 3950
"3208" 105 5 20590.30013 311.4760951 -4.377978519 0.869358075 0.468732289 0.374732955 47 "13" 3951
"3209" 107 5 19827.34849 323.1501481 -3.720471413 0.849835142 0.521064213 0.973325236 36 "13" 3952
"3210" 109 5 21222.45539 333.4987832 -3.639936863 0.822781535 0.514329924 0.969369008 40 "13" 3953
"3211" 111 5 21455.64006 310.2439217 -4.381558135 0.86822442 0.471288185 0.507652216 47 "13" 3954
"3212" 113 5 21179.66423 317.9178133 -4.600176368 0.851068759 0.476462215 1.124539869 50 "13" 3955
"3213" 115 5 19925.16921 308.7930712 -4.902322668 0.84827546 0.467459444 0.85090163 49 "13" 3956
"3214" 119 5 21983.57874 318.4317092 -5.504549786 0.799229951 0.452843538 0.536646905 44 "13" 3957
"3215" 121 5 21403.58105 330.9199447 -4.186136131 0.834740481 0.461972497 0.457790978 45 "13" 3958
"3216" 141 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3968
"3217" 143 5 19677.51516 331.5732489 -3.035360546 0.733380526 0.512472752 -0.327623485 14 "13" 3969
"3218" 145 5 19677.51516 331.5732489 -3.035360546 0.733380526 0.512472752 -0.327623485 14 "13" 3970
"3219" 147 5 19677.51516 331.5732489 -3.035360546 0.733380526 0.512472752 -0.327623485 14 "13" 3971
"3220" 149 5 19099.84634 335.8073876 -3.51499979 0.780184661 0.51024075 0.298890858 18 "13" 3972
"3221" 151 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3973
"3222" 153 5 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3974
"3223" 155 5 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3975
"3224" 157 5 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3976
"3225" 159 5 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3977
"3226" 161 5 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3978
"3227" 163 5 18462.13094 340.9495702 -3.282709031 0.784840106 0.534243926 0.552894806 17 "13" 3979
"3228" 165 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3980
"3229" 167 5 18478.18645 341.8887005 -3.894396411 0.791911133 0.610831802 1.56518641 20 "13" 3981
"3230" 169 5 18478.18645 341.8887005 -3.894396411 0.791911133 0.610831802 1.56518641 20 "13" 3982
"3231" 171 5 18478.18645 341.8887005 -3.894396411 0.791911133 0.610831802 1.56518641 20 "13" 3983
"3232" 173 5 19577.45541 333.0598747 -4.348162085 0.789730478 0.564875323 1.129770395 22 "13" 3984
"3233" 175 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3985
"3234" 177 5 19779.18165 333.0115436 -2.722814416 0.715603741 0.50699872 -0.852490901 13 "13" 3986
"3235" 47 3 23331.59597 325.9758077 -3.984594655 0.810781384 0.496942618 1.112262778 39 "13" 4072
"3236" 49 3 21647.08926 319.0310432 -3.827547576 0.821201164 0.518720918 1.357861002 37 "13" 4073
"3237" 71 3 20945.77046 367.3981755 -3.421077256 0.742592795 0.57929865 0.945340265 18 "13" 4084
"3238" 73 3 20945.77046 367.3981755 -3.421077256 0.742592795 0.57929865 0.945340265 18 "13" 4085
"3239" 75 3 20283.8399 365.9305541 -3.434092626 0.739890038 0.558742007 0.695847835 19 "13" 4086
"3240" 95 3 20353.06822 313.8315613 -5.110169808 0.816642908 0.418230505 -0.673963668 37 "13" 4096
"3241" 97 3 19992.08966 312.3260101 -4.950287984 0.82015527 0.431319325 -0.45418727 38 "13" 4097
"3242" 99 3 19338.67991 312.6113564 -5.128995143 0.873221319 0.444785567 -0.255326276 43 "13" 4098
"3243" 101 3 19325.21888 317.1481243 -5.060195265 0.870677641 0.441121781 -0.37082838 41 "13" 4099
"3244" 103 3 20409.36834 311.5217438 -4.844397148 0.87492982 0.452094665 0.069717576 47 "13" 4100
"3245" 105 3 20448.22284 313.6793867 -4.795145435 0.873226679 0.459120021 0.132770216 46 "13" 4101
"3246" 107 3 20694.88096 309.427679 -4.813490351 0.862412997 0.484471283 0.48518425 40 "13" 4102
"3247" 109 3 21277.36784 308.5762668 -5.453143157 0.87518968 0.443192335 -0.125349381 46 "13" 4103
"3248" 111 3 20176.61181 310.118461 -4.929554145 0.873277455 0.44629993 0.027045929 48 "13" 4104
"3249" 113 3 20537.8841 306.7587687 -5.268074906 0.876685808 0.464280898 0.336424176 48 "13" 4105
