"x" "y" "meantemp" "rangetemp" "clorofil" "oxygen" "icecover" "ph" "phyto" "primaryprod" "salinity" "reino" "ids"
"3907" -9 -33 19.075 7.766 0.153 237.753 0 8.205 1.402 0.003 35.605 21 6685
"3908" -9 -35 17.629 8.15 0.183 243.678 0 8.209 1.41 0.004 35.282 21 6844
"3909" -9 -37 15.682 8.158 0.229 251.531 0 8.213 1.437 0.005 34.904 21 7010
"3910" -9 -39 13.764 7.026 0.268 261.347 0 8.216 1.446 0.006 34.643 21 7181
"3911" -9 -41 12.269 5.719 0.302 268.042 0 8.216 1.432 0.005 34.532 21 7357
"3912" -9 -43 11.022 5.342 0.321 272.916 0 8.213 1.384 0.004 34.407 30 7533
"3913" -9 -5 26.083 5.231 0.136 207.651 0 8.233 1.134 0.005 35.84 21 4644
"3914" -9 -7 25.916 5.01 0.086 207.27 0 8.224 0.898 0.002 35.874 21 4788
"3915" -9 -9 25.473 4.827 0.057 208.369 0 8.217 0.757 0.001 36.063 21 4933
"3916" -9 1 26.769 6.372 0.188 207.114 0 8.265 1.3 0.011 35.234 23 4210
"3917" -9 3 27.856 5.082 0.105 203.35 0 8.275 1.009 0.004 34.681 23 4061
"3918" -9 33 19.704 7.513 0.119 232.363 0 8.267 0.942 0.003 36.453 21 2060
"3919" -9 35 19.766 7.869 0.054 231 0 8.25 0.603 0.001 36.451 18 1944
"3920" -9 37 18.573 7.517 0.1 237.077 0 8.203 0.867 0.002 36.051 18 1825
"3921" -9 41 16.331 7.445 0.527 251.267 0 8.224 2.851 0.015 35.194 18 1601
"3922" -9 45 15.472 7.978 0.279 252.7 0 8.221 1.462 0.006 35.703 18 1397
"3923" -9 47 14.758 7.829 0.404 256.564 0 8.214 2.006 0.008 35.645 18 1311
"3924" -9 49 13.745 7.961 0.464 261.759 0 8.21 2.058 0.008 35.465 3 1227
"3925" -9 5 28 4.147 0.142 204.005 0 8.281 1.146 0.007 33.924 23 3912
"3926" -9 51 12.812 8.696 0.535 268.322 0 8.209 2.327 0.009 35.071 3 1141
"3927" -9 53 12.059 8.853 0.816 272.214 0 8.197 3.523 0.017 34.745 3 1051
"3928" -9 55 11.752 7.655 0.704 269.926 0 8.179 2.912 0.014 35.233 3 961
"3929" -9 57 11.512 6.367 0.565 269.668 0 8.176 2.394 0.01 35.333 3 871
"3930" -9 59 10.896 5.455 0.481 271.032 0 8.177 2.095 0.008 35.349 3 782
"3931" -9 61 9.973 4.629 0.453 275.051 0 8.178 1.968 0.007 35.303 18 704
"3932" -9 63 8.477 5.45 0.525 293.609 0 8.171 2.27 0.008 35.119 18 645
"3933" -9 65 6.007 7.645 0.499 319.174 0 8.166 2.303 0.007 34.796 8 586
"3934" -9 67 4.266 8.863 0.41 326.563 0 8.173 1.955 0.005 34.705 8 528
"3935" -91 -1 23.518 8.786 0.434 209.068 0 8.19 2.425 0.03 34.356 12 4329
"3936" -91 -11 23.351 7.528 0.235 218.826 0 8.217 1.502 0.011 35.366 10 5060
"3937" -91 -13 22.582 7.021 0.227 221.57 0 8.219 1.5 0.01 35.558 10 5208
"3938" -91 -15 21.868 6.453 0.219 224.443 0 8.221 1.466 0.008 35.694 10 5357
"3939" -91 -17 21.416 5.854 0.196 226.743 0 8.221 1.439 0.006 35.73 10 5502
"3940" -91 -19 21.16 5.695 0.16 227.775 0 8.22 1.375 0.004 35.713 10 5648
"3941" -91 -21 21.019 5.924 0.117 228.171 0 8.219 1.154 0.002 35.667 10 5791
"3942" -91 -23 20.9 6.046 0.074 228.336 0 8.217 0.814 0.001 35.596 10 5931
"3943" -91 -25 20.776 6.421 0.051 228.938 0 8.216 0.61 0 35.532 10 6071
"3944" -91 -27 20.541 6.841 0.042 230.147 0 8.214 0.526 0 35.452 10 6213
"3945" -91 -29 20.123 7.539 0.044 232.297 0 8.212 0.543 0 35.278 10 6356
"3946" -91 -3 23.914 8.91 0.257 211.59 0 8.196 1.725 0.016 34.681 12 4477
"3947" -91 -31 19.435 8.348 0.058 235.497 0 8.21 0.656 0.001 34.963 10 6501
"3948" -91 -33 18.494 8.899 0.088 239.639 0 8.207 0.898 0.001 34.614 10 6652
"3949" -91 -35 17.465 9.105 0.133 244.779 0 8.204 1.225 0.002 34.358 10 6810
"3950" -91 -37 16.243 9.244 0.178 250.981 0 8.2 1.38 0.003 34.172 10 6976
"3951" -91 -39 14.758 8.737 0.233 258.545 0 8.195 1.431 0.005 34.038 10 7145
"3952" -91 -41 13.158 7.897 0.262 266.906 0 8.19 1.441 0.006 33.988 10 7320
"3953" -91 -43 11.622 7.064 0.267 274.622 0 8.185 1.415 0.005 33.996 10 7496
"3954" -91 -45 10.125 6.185 0.269 282.339 0 8.179 1.392 0.004 34.029 30 7672
"3955" -91 -47 8.871 5.494 0.271 290.922 0 8.174 1.381 0.004 34.067 30 7848
"3956" -91 -49 7.892 5.363 0.286 297.759 0 8.169 1.389 0.004 34.096 30 8025
"3957" -91 -5 24.437 8.826 0.243 214.082 0 8.202 1.59 0.014 34.918 22 4623
"3958" -91 -7 24.413 8.083 0.242 214.865 0 8.208 1.543 0.013 35.06 22 4768
"3959" -91 -9 24.024 7.581 0.241 216.612 0 8.213 1.507 0.013 35.236 22 4913
"3960" -91 1 25.201 6.973 0.242 207.554 0 8.184 1.787 0.014 33.805 12 4182
"3961" -91 11 28.285 3.878 0.255 204.664 0 8.176 1.75 0.018 33.387 12 3442
"3962" -91 13 28.998 3.223 0.331 205.61 0 8.178 2.04 0.025 33.065 12 3296
"3963" -91 19 27.307 6.489 0.103 200.779 0 8.186 0.972 0.005 35.579 11 2875
"3964" -91 21 26.901 7.065 0.072 202.348 0 8.169 0.826 0.002 36.359 11 2742
"3965" -91 23 26.692 8.259 0.045 203.757 0 8.153 0.525 0.001 36.36 11 2615
"3966" -91 25 26.465 9.54 0.032 205.099 0 8.136 0.34 0 36.228 11 2493
"3967" -91 27 25.9 11.111 0.058 208.372 0 8.115 0.46 0.001 35.65 11 2374
"3968" -91 29 24.508 14.43 0.356 220.459 0 8.104 2.044 0.015 30.617 11 2258
"3969" -91 3 27.032 4.691 0.173 206.011 0 8.18 1.553 0.008 33.21 12 4032
"3970" -91 5 27.667 4.006 0.179 205.031 0 8.177 1.547 0.008 33.042 12 3880
"3971" -91 7 27.712 5.201 0.21 203.93 0 8.175 1.652 0.012 33.311 12 3734
"3972" -91 9 27.661 5.24 0.245 203.895 0 8.175 1.748 0.017 33.597 12 3592
"3973" -93 -1 23.174 9.714 0.359 206.642 0 8.199 2.16 0.022 34.621 12 4328
"3974" -93 -11 23.549 6.7 0.227 218.276 0 8.216 1.507 0.011 35.4 10 5059
"3975" -93 -13 22.811 6.394 0.217 220.754 0 8.218 1.51 0.009 35.597 10 5207
"3976" -93 -15 22.141 5.944 0.205 223.468 0 8.22 1.476 0.007 35.755 10 5356
"3977" -93 -17 21.697 5.52 0.183 225.698 0 8.22 1.441 0.006 35.804 10 5501
"3978" -93 -19 21.446 5.552 0.154 226.51 0 8.219 1.374 0.004 35.796 10 5647
"3979" -93 -21 21.319 5.805 0.11 226.746 0 8.218 1.109 0.002 35.757 10 5790
"3980" -93 -23 21.212 5.95 0.061 226.699 0 8.216 0.703 0.001 35.69 10 5930
"3981" -93 -25 21.084 6.396 0.039 227.286 0 8.215 0.498 0 35.629 10 6070
"3982" -93 -27 20.811 6.91 0.034 228.695 0 8.213 0.455 0 35.545 10 6212
"3983" -93 -29 20.333 7.759 0.038 230.842 0 8.211 0.488 0 35.357 10 6355
"3984" -93 -3 23.82 9.067 0.265 210.805 0 8.201 1.747 0.016 34.722 22 4476
"3985" -93 -31 19.658 8.344 0.049 234.154 0 8.209 0.576 0 35.028 10 6500
"3986" -93 -33 18.72 8.713 0.079 238.558 0 8.207 0.827 0.001 34.656 10 6651
"3987" -93 -35 17.599 9.04 0.129 244.199 0 8.204 1.202 0.002 34.364 10 6809
"3988" -93 -37 16.254 9.084 0.177 250.929 0 8.201 1.372 0.003 34.156 10 6975
"3989" -93 -39 14.724 8.795 0.233 258.76 0 8.197 1.43 0.005 34.025 10 7144
"3990" -93 -41 13.074 8.102 0.262 267.225 0 8.193 1.439 0.006 33.982 10 7319
"3991" -93 -43 11.544 6.905 0.266 275.123 0 8.188 1.414 0.005 33.996 10 7495
"3992" -93 -45 10.109 5.977 0.268 283.134 0 8.184 1.391 0.004 34.036 30 7671
"3993" -93 -47 8.936 5.418 0.271 291.389 0 8.179 1.381 0.004 34.073 30 7847
"3994" -93 -49 7.958 5.442 0.285 297.522 0 8.175 1.386 0.004 34.103 30 8024
"3995" -93 -5 24.494 8.153 0.244 213.918 0 8.205 1.592 0.014 34.9 22 4622
"3996" -93 -7 24.56 7.655 0.24 214.53 0 8.209 1.534 0.013 35.07 22 4767
"3997" -93 -9 24.19 7.08 0.236 216.172 0 8.213 1.506 0.012 35.273 22 4912
"3998" -93 1 25.012 6.491 0.25 207.259 0 8.198 1.805 0.014 33.98 12 4181
"3999" -93 11 28.507 3.719 0.231 204.325 0 8.194 1.709 0.015 33.414 12 3441
"4000" -93 13 29.003 3.741 0.256 204.16 0 8.196 1.793 0.018 33.28 12 3295
"4001" -93 15 29.216 3.951 0.351 204.105 0 8.2 2.09 0.026 33.157 12 3152
"4002" -93 19 27.137 6.558 0.093 202.324 0 8.188 0.763 0.005 35.119 11 2874
"4003" -93 21 27.039 7.39 0.029 202.538 0 8.176 0.381 0 36.042 11 2741
"4004" -93 23 26.802 8.196 0.026 203.469 0 8.161 0.338 0 36.302 11 2614
"4005" -93 25 26.412 9.157 0.031 205.056 0 8.143 0.329 0 36.253 11 2492
"4006" -93 27 25.764 10.845 0.055 208.47 0 8.123 0.434 0.001 35.899 11 2373
"4007" -93 29 24.39 14.857 0.126 217.754 0 8.105 0.91 0.004 32.812 11 2257
"4008" -93 3 27.002 4.229 0.17 205.959 0 8.198 1.549 0.007 33.377 12 4031
"4009" -93 5 27.578 4.061 0.175 204.919 0 8.198 1.549 0.008 33.218 12 3879
"4010" -93 7 27.721 4.812 0.203 203.975 0 8.196 1.633 0.011 33.368 12 3733
"4011" -93 9 27.932 4.42 0.229 204.043 0 8.194 1.713 0.015 33.539 12 3591
"4012" -95 -1 23.609 9.681 0.296 208.157 0 8.203 1.923 0.017 34.65 22 4327
"4013" -95 -11 23.709 6.054 0.218 217.618 0 8.215 1.513 0.01 35.433 10 5058
"4014" -95 -13 23.02 5.834 0.205 219.946 0 8.217 1.518 0.008 35.626 10 5206
"4015" -95 -15 22.415 5.563 0.19 222.472 0 8.219 1.478 0.006 35.804 10 5355
"4016" -95 -17 21.986 5.319 0.172 224.467 0 8.219 1.436 0.005 35.874 10 5500
"4017" -95 -19 21.742 5.36 0.148 225.267 0 8.218 1.359 0.004 35.875 10 5646
"4018" -95 -21 21.63 5.571 0.103 225.374 0 8.217 1.055 0.002 35.851 10 5789
"4019" -95 -23 21.528 5.863 0.051 225.146 0 8.216 0.617 0.001 35.797 10 5929
"4020" -95 -25 21.374 6.297 0.031 225.767 0 8.214 0.429 0 35.727 10 6069
"4021" -95 -27 21.052 6.881 0.03 227.389 0 8.212 0.419 0 35.628 10 6211
"4022" -95 -29 20.529 7.648 0.033 229.632 0 8.211 0.445 0 35.425 10 6354
"4023" -95 -3 23.947 9.329 0.27 211.536 0 8.203 1.768 0.016 34.781 22 4475
"4024" -95 -31 19.818 8.17 0.043 233.055 0 8.209 0.521 0 35.081 10 6499
"4025" -95 -33 18.879 8.653 0.072 237.677 0 8.207 0.765 0.001 34.695 10 6650
"4026" -95 -35 17.701 9.164 0.126 243.794 0 8.205 1.18 0.002 34.375 10 6808
"4027" -95 -37 16.318 9.323 0.175 250.719 0 8.202 1.368 0.003 34.143 10 6974
"4028" -95 -39 14.701 8.945 0.235 258.946 0 8.199 1.434 0.005 34.01 10 7143
"4029" -95 -41 13.002 7.867 0.262 267.561 0 8.195 1.441 0.006 33.976 10 7318
"4030" -95 -43 11.503 6.792 0.265 275.956 0 8.191 1.416 0.005 34 10 7494
"4031" -95 -45 10.108 5.937 0.266 284.215 0 8.187 1.394 0.004 34.04 30 7670
"4032" -95 -47 8.986 5.39 0.271 291.948 0 8.183 1.385 0.004 34.077 30 7846
"4033" -95 -49 8.011 5.338 0.294 297.855 0 8.178 1.409 0.004 34.112 30 8023
"4034" -95 -5 24.503 7.819 0.246 213.871 0 8.205 1.592 0.014 34.901 22 4621
"4035" -95 -7 24.643 7.024 0.239 214.327 0 8.209 1.525 0.013 35.091 22 4766
"4036" -95 -9 24.336 6.634 0.231 215.699 0 8.212 1.504 0.012 35.296 22 4911
"4037" -95 1 25.155 6.555 0.224 207.327 0 8.205 1.698 0.012 34.058 22 4180
"4038" -95 11 28.399 4.769 0.219 203.791 0 8.207 1.688 0.014 33.496 12 3440
"4039" -95 13 28.425 6.132 0.227 203.261 0 8.208 1.696 0.015 33.534 12 3294
"4040" -95 15 28.411 5.96 0.267 202.952 0 8.211 1.771 0.019 33.416 12 3151
"4041" -95 19 26.894 7.16 0.061 202.642 0 8.194 0.608 0.002 35.369 11 2873
"4042" -95 21 26.914 7.669 0.029 202.806 0 8.184 0.348 0 36.017 11 2740
"4043" -95 23 26.741 8.154 0.026 203.697 0 8.169 0.318 0 36.222 11 2613
"4044" -95 25 26.296 9.372 0.035 205.369 0 8.151 0.349 0 36.15 11 2491
"4045" -95 27 25.525 11.325 0.063 209.289 0 8.133 0.495 0.001 35.587 11 2372
"4046" -95 29 24.139 15.099 0.27 219.426 0 8.116 1.594 0.011 32.878 11 2256
"4047" -95 3 26.912 4.397 0.17 205.948 0 8.209 1.545 0.007 33.546 22 4030
"4048" -95 5 27.51 3.749 0.173 204.899 0 8.212 1.539 0.008 33.376 22 3878
"4049" -95 7 27.772 4.259 0.196 204.016 0 8.211 1.608 0.01 33.387 12 3732
"4050" -95 9 28.074 4.199 0.216 203.804 0 8.208 1.682 0.013 33.487 12 3590
"4051" -97 -1 23.768 9.299 0.282 208.449 0 8.203 1.853 0.017 34.672 22 4326
"4052" -97 -11 23.893 5.526 0.21 216.929 0 8.214 1.519 0.009 35.464 10 5057
"4053" -97 -13 23.237 5.25 0.195 219.114 0 8.217 1.523 0.007 35.653 10 5205
"4054" -97 -15 22.678 5.09 0.179 221.4 0 8.218 1.474 0.006 35.841 10 5354
"4055" -97 -17 22.276 5.136 0.161 223.105 0 8.218 1.419 0.004 35.932 10 5499
"4056" -97 -19 22.043 5.174 0.139 223.933 0 8.217 1.329 0.003 35.952 10 5645
"4057" -97 -21 21.935 5.405 0.096 223.964 0 8.216 0.999 0.002 35.943 10 5788
"4058" -97 -23 21.828 5.723 0.044 223.684 0 8.215 0.555 0 35.898 10 5928
"4059" -97 -25 21.635 6.158 0.027 224.419 0 8.213 0.398 0 35.82 10 6068
"4060" -97 -27 21.281 6.761 0.028 226.197 0 8.212 0.397 0 35.711 10 6210
"4061" -97 -29 20.74 7.561 0.03 228.534 0 8.21 0.411 0 35.488 10 6353
"4062" -97 -3 24.109 9.016 0.266 212.675 0 8.202 1.741 0.016 34.825 22 4474
"4063" -97 -31 19.986 8.071 0.037 232.088 0 8.209 0.47 0 35.117 10 6498
"4064" -97 -33 18.979 8.47 0.064 236.906 0 8.207 0.698 0.001 34.719 10 6649
"4065" -97 -35 17.755 8.958 0.121 243.37 0 8.205 1.144 0.002 34.373 10 6807
"4066" -97 -37 16.339 9.245 0.172 250.491 0 8.202 1.361 0.003 34.126 10 6973
"4067" -97 -39 14.651 8.629 0.235 259.063 0 8.199 1.433 0.005 33.998 10 7142
"4068" -97 -41 12.989 7.74 0.262 267.822 0 8.196 1.44 0.006 33.975 10 7317
"4069" -97 -43 11.511 6.824 0.265 276.479 0 8.193 1.417 0.005 34.008 10 7493
"4070" -97 -45 10.136 5.995 0.266 285.05 0 8.189 1.399 0.004 34.048 30 7669
"4071" -97 -47 9.025 5.4 0.271 292.535 0 8.185 1.387 0.004 34.085 30 7845
"4072" -97 -5 24.528 7.837 0.247 214.116 0 8.204 1.587 0.014 34.916 22 4620
"4073" -97 -7 24.702 6.773 0.238 214.25 0 8.208 1.515 0.013 35.105 22 4765
"4074" -97 -9 24.458 6.166 0.227 215.24 0 8.211 1.502 0.011 35.299 22 4910
"4075" -97 1 25.127 6.811 0.224 207.365 0 8.207 1.696 0.012 34.138 22 4179
"4076" -97 11 28.387 5.044 0.211 203.488 0 8.215 1.644 0.013 33.515 12 3439
"4077" -97 13 28.632 5.3 0.217 203.007 0 8.217 1.606 0.014 33.552 12 3293
"4078" -97 15 28.881 4.504 0.24 202.631 0 8.22 1.596 0.018 33.425 12 3150
"4079" -97 19 26.617 7.351 0.114 203.471 0 8.196 0.94 0.006 34.943 11 2872
"4080" -97 21 26.535 7.878 0.148 204.827 0 8.187 0.983 0.007 35.823 11 2739
"4081" -97 23 26.379 8.405 0.094 205.131 0 8.175 0.693 0.004 36.004 11 2612
"4082" -97 25 25.77 9.952 0.055 207.075 0 8.16 0.506 0.001 35.753 11 2490
"4083" -97 27 24.996 11.677 0.078 211.253 0 8.147 0.652 0.002 34.931 11 2371
"4084" -97 29 24.149 13.933 0.144 217.693 0 8.13 1.081 0.005 33.281 11 2255
"4085" -97 3 26.823 4.334 0.172 206.035 0 8.213 1.543 0.008 33.693 22 4029
"4086" -97 5 27.458 3.562 0.171 204.99 0 8.218 1.527 0.007 33.517 22 3877
"4087" -97 7 27.819 3.688 0.189 204.093 0 8.217 1.578 0.009 33.413 22 3731
"4088" -97 9 28.122 4.034 0.206 203.6 0 8.214 1.644 0.012 33.456 22 3589
"4089" -99 -1 23.833 9.176 0.276 208.387 0 8.2 1.799 0.016 34.707 22 4325
"4090" -99 -11 24.088 5.017 0.205 216.28 0 8.214 1.519 0.009 35.474 10 5056
"4091" -99 -13 23.47 4.881 0.187 218.289 0 8.216 1.526 0.007 35.675 10 5204
"4092" -99 -15 22.935 4.811 0.171 220.331 0 8.217 1.476 0.005 35.878 10 5353
"4093" -99 -17 22.556 4.957 0.155 221.883 0 8.217 1.405 0.004 35.984 10 5498
"4094" -99 -19 22.352 5.04 0.131 222.532 0 8.216 1.278 0.003 36.03 10 5644
"4095" -99 -21 22.242 5.246 0.087 222.408 0 8.215 0.931 0.001 36.043 10 5787
"4096" -99 -23 22.135 5.547 0.04 222.302 0 8.214 0.522 0 36.004 10 5927
"4097" -99 -25 21.911 5.943 0.026 223.182 0 8.213 0.383 0 35.913 10 6067
"4098" -99 -27 21.526 6.557 0.026 225.061 0 8.212 0.379 0 35.789 10 6209
"4099" -99 -29 20.952 7.329 0.027 227.649 0 8.21 0.39 0 35.546 10 6352
"4100" -99 -3 24.242 8.624 0.26 213.248 0 8.2 1.687 0.015 34.858 22 4473
"4101" -99 -31 20.152 7.935 0.033 231.312 0 8.209 0.434 0 35.154 10 6497
"4102" -99 -33 19.094 8.477 0.059 236.35 0 8.207 0.649 0.001 34.738 10 6648
"4103" -99 -35 17.806 8.929 0.116 242.999 0 8.205 1.109 0.002 34.365 10 6806
"4104" -99 -37 16.304 8.979 0.173 250.763 0 8.203 1.359 0.003 34.112 10 6972
"4105" -99 -39 14.617 8.559 0.236 259.409 0 8.2 1.436 0.005 33.996 10 7141
"4106" -99 -41 12.996 7.778 0.262 268.061 0 8.197 1.441 0.006 33.983 10 7316
"4107" -99 -43 11.482 6.897 0.264 276.807 0 8.194 1.421 0.005 34.016 10 7492
"4108" -99 -45 10.156 6.065 0.265 284.952 0 8.19 1.401 0.004 34.055 30 7668
"4109" -99 -47 9.031 5.291 0.271 292.286 0 8.186 1.384 0.004 34.097 30 7844
"4110" -99 -5 24.606 7.529 0.247 214.301 0 8.203 1.57 0.014 34.94 22 4619
"4111" -99 -7 24.789 6.563 0.237 214.246 0 8.207 1.507 0.013 35.117 22 4764
"4112" -99 -9 24.586 5.687 0.224 214.826 0 8.211 1.498 0.011 35.297 22 4909
"4113" -99 1 25.054 7.242 0.226 207.361 0 8.205 1.694 0.013 34.239 22 4178
"4114" -99 11 28.481 4.24 0.202 203.493 0 8.219 1.598 0.012 33.501 12 3438
"4115" -99 13 28.931 3.755 0.19 202.948 0 8.223 1.506 0.011 33.526 12 3292
"4116" -99 15 29.195 3.151 0.179 201.983 0 8.227 1.391 0.011 33.461 12 3149
"4117" -99 17 29.155 3.399 0.179 201.332 0 8.231 1.336 0.013 33.351 12 3010
"4118" -99 3 26.748 4.693 0.174 206.113 0 8.211 1.538 0.008 33.826 22 4028
"4119" -99 5 27.438 3.686 0.168 205.066 0 8.215 1.512 0.007 33.642 22 3876
"4120" -99 7 27.859 3.625 0.181 204.172 0 8.215 1.553 0.009 33.443 22 3730
"4121" -99 9 28.15 3.966 0.198 203.636 0 8.216 1.612 0.011 33.445 22 3588
"4122" 1 -1 26.554 6.454 0.194 208.954 0 8.247 1.342 0.011 35.143 21 4361
"4123" 1 -11 24.081 6.782 0.105 212.918 0 8.216 0.919 0.003 36.301 21 5087
"4124" 1 -13 23.113 6.998 0.106 215.854 0 8.211 0.886 0.003 36.431 21 5236
"4125" 1 -15 22.164 7.491 0.167 219.651 0 8.206 1.009 0.005 36.376 21 5386
"4126" 1 -17 21.623 7.296 0.234 223.755 0 8.202 1.164 0.009 36.209 21 5533
"4127" 1 -19 21.326 6.856 0.209 226.172 0 8.199 1.109 0.008 36.09 21 5679
"4128" 1 -21 21.074 6.586 0.134 227.268 0 8.196 0.904 0.004 36.006 21 5823
"4129" 1 -23 20.855 6.576 0.097 228.057 0 8.193 0.772 0.002 35.968 21 5965
"4130" 1 -25 20.625 6.8 0.108 229.097 0 8.192 0.82 0.002 35.953 21 6106
"4131" 1 -27 20.336 7.008 0.14 230.577 0 8.192 1.048 0.003 35.921 21 6249
"4132" 1 -29 19.928 7.044 0.158 233.131 0 8.194 1.308 0.003 35.867 21 6392
"4133" 1 -3 26.028 6.689 0.205 210.222 0 8.241 1.44 0.012 35.676 21 4507
"4134" 1 -31 19.399 6.994 0.162 236.02 0 8.2 1.409 0.004 35.796 21 6538
"4135" 1 -33 18.652 7.089 0.173 239.866 0 8.207 1.425 0.004 35.65 21 6690
"4136" 1 -35 17.443 7.348 0.2 245.426 0 8.216 1.436 0.005 35.341 21 6849
"4137" 1 -37 15.907 7.547 0.235 252.756 0 8.225 1.441 0.005 34.961 21 7015
"4138" 1 -39 13.719 6.963 0.263 263.13 0 8.23 1.443 0.006 34.559 21 7186
"4139" 1 -41 11.709 5.64 0.287 274.349 0 8.232 1.435 0.005 34.35 21 7362
"4140" 1 -43 10.353 4.811 0.31 281.793 0 8.228 1.4 0.004 34.246 30 7538
"4141" 1 -5 25.85 6.424 0.182 208.861 0 8.234 1.353 0.009 35.814 21 4649
"4142" 1 -7 25.485 6.452 0.169 209.047 0 8.228 1.269 0.008 35.818 21 4793
"4143" 1 -9 24.888 6.532 0.154 211.125 0 8.222 1.165 0.006 36.01 21 4938
"4144" 1 1 27.58 4.939 0.136 204.823 0 8.254 1.103 0.006 34.687 23 4215
"4145" 1 3 27.919 5.021 0.18 204.312 0 8.26 1.292 0.009 34.585 23 4066
"4146" 1 37 19.739 12.08 0.088 229.796 0 8.172 0.85 0.001 36.519 5 1830
"4147" 1 39 19.716 13.648 0.071 230.132 0 8.221 0.772 0.001 36.982 5 1715
"4148" 1 41 19.155 14.218 0.211 233.27 0 8.252 1.483 0.006 37.318 5 1602
"4149" 1 5 27.575 5.682 0.34 207.427 0 8.264 1.932 0.02 34.231 23 3917
"4150" 1 51 12.383 12.595 0.857 272.955 0 8.14 3.915 0.017 34.095 3 1146
"4151" 1 53 11.175 13.112 0.689 276.521 0 8.161 3.153 0.011 34.134 3 1056
"4152" 1 55 10.657 11.507 0.486 278.387 0 8.171 2.136 0.005 34.682 3 966
"4153" 1 57 10.526 10.641 0.466 279.728 0 8.191 2.01 0.006 35.007 3 876
"4154" 1 59 10.251 9.259 0.541 280.958 0 8.205 2.284 0.008 35.142 3 787
"4155" 1 61 10.08 7.741 0.572 281.01 0 8.205 2.426 0.01 35.227 3 709
"4156" 1 63 9.514 7.026 0.499 284.984 0 8.198 2.196 0.008 35.196 3 650
"4157" 101 -11 28.004 3.857 0.073 202.961 0 8.182 0.842 0.002 34.113 19 5124
"4158" 101 -13 27.661 3.426 0.068 203.678 0 8.172 0.815 0.002 34.223 19 5273
"4159" 101 -15 27.055 3.303 0.06 205.209 0 8.163 0.767 0.001 34.364 19 5422
"4160" 101 -17 26.201 3.624 0.05 208.051 0 8.162 0.708 0.001 34.525 19 5570
"4161" 101 -19 25.235 4.229 0.046 211.509 0 8.171 0.653 0.001 34.721 19 5718
"4162" 101 -21 24.214 4.736 0.041 215.087 0 8.188 0.592 0 34.931 19 5861
"4163" 101 -23 23.201 4.867 0.038 218.832 0 8.207 0.539 0 35.164 19 6005
"4164" 101 -25 22.227 4.802 0.045 222.672 0 8.226 0.558 0 35.379 19 6148
"4165" 101 -27 21.305 5.091 0.075 226.923 0 8.241 0.766 0.001 35.593 19 6291
"4166" 101 -29 20.241 5.546 0.118 232.185 0 8.252 1.092 0.002 35.796 19 6436
"4167" 101 -3 29.061 3.218 0.132 199.581 0 8.146 1.1 0.006 33.344 13 4544
"4168" 101 -31 19.026 6.282 0.151 237.669 0 8.256 1.3 0.003 35.862 19 6583
"4169" 101 -33 17.763 6.812 0.18 243.12 0 8.254 1.374 0.004 35.751 19 6736
"4170" 101 -35 16.563 6.863 0.216 248.836 0 8.247 1.405 0.005 35.557 19 6899
"4171" 101 -37 15.111 6.856 0.254 254.586 0 8.239 1.417 0.005 35.281 19 7065
"4172" 101 -39 13.566 5.967 0.285 261.837 0 8.23 1.43 0.006 35.007 19 7236
"4173" 101 -41 12.249 4.992 0.306 267.864 0 8.221 1.413 0.005 34.818 19 7412
"4174" 101 -43 11.325 4.261 0.315 273.553 0 8.213 1.376 0.004 34.688 30 7588
"4175" 101 -5 28.919 3.7 0.09 199.782 0 8.167 0.897 0.003 33.728 13 4687
"4176" 101 -7 28.571 4.216 0.08 200.953 0 8.183 0.85 0.003 33.963 19 4831
"4177" 101 -9 28.286 4.03 0.082 202.28 0 8.187 0.869 0.003 34.03 19 4976
"4178" 101 11 29.248 4.553 0.094 202.733 0 8.259 0.944 0.004 30.173 13 3509
"4179" 101 13 29.2 5.033 0.156 205.569 0 8.3 1.152 0.01 26.809 13 3361
"4180" 101 3 29.541 2.55 0.171 199.565 0 7.932 1.163 0.012 29.62 13 4099
"4181" 101 5 29.649 2.91 0.194 199.371 0 8.151 1.331 0.013 31.149 13 3949
"4182" 101 7 29.472 3.903 0.168 200.733 0 8.174 1.267 0.011 31.327 13 3796
"4183" 101 9 29.354 4.197 0.103 201.779 0 8.207 1.012 0.005 31.086 13 3650
"4184" 103 -1 29.175 3.302 0.263 201.845 0 7.508 1.559 0.021 30.26 13 4396
"4185" 103 -11 27.971 4.11 0.081 203.066 0 8.192 0.878 0.002 34.098 19 5125
"4186" 103 -13 27.671 3.673 0.075 203.584 0 8.177 0.843 0.002 34.207 19 5274
"4187" 103 -15 27.162 3.534 0.064 204.928 0 8.165 0.788 0.001 34.344 19 5423
"4188" 103 -17 26.369 3.849 0.053 207.753 0 8.162 0.723 0.001 34.51 19 5571
"4189" 103 -19 25.406 4.433 0.049 211.219 0 8.17 0.67 0.001 34.721 19 5719
"4190" 103 -21 24.372 4.772 0.043 214.734 0 8.188 0.607 0 34.938 19 5862
"4191" 103 -23 23.34 4.766 0.04 218.413 0 8.21 0.554 0 35.157 19 6006
"4192" 103 -25 22.312 4.833 0.047 222.208 0 8.23 0.566 0 35.373 19 6149
"4193" 103 -27 21.368 4.87 0.074 226.466 0 8.246 0.735 0.001 35.575 19 6292
"4194" 103 -29 20.366 5.018 0.113 231.484 0 8.257 1.013 0.002 35.767 19 6437
